"","loci.group_name","loci.value","starts.value","ends.value"
"632","ENST00000584288","19",40235314,40235332
"633","ENST00000476266","19",40235314,40235332
"634","ENST00000489375","19",40235314,40235332
"635","ENST00000497948","19",40235314,40235332
"636","ENST00000311278","19",40235314,40235332
"637","ENST00000391844","19",40235314,40235332
"638","ENST00000496089","19",40235314,40235332
"639","ENST00000424901","19",40235314,40235332
"640","ENST00000476247","19",40235314,40235332
"641","ENST00000486368","19",40255220,40255238
"642","ENST00000491778","19",40255220,40255238
"643","ENST00000578615","19",40241975,40241993
"644","ENST00000452077","19",40255220,40255238
"645","ENST00000456441","19",40255220,40255238
"646","ENST00000392038","19",40256926,40256944
"647","ENST00000392037","19",40255220,40255238
"648","ENST00000423127","19",40255220,40255238
"649","ENST00000492463","19",40255220,40255238
"650","ENST00000487537","19",40242006,40242024
"651","ENST00000579047","19",40255220,40255238
"652","ENST00000584288","19",40255220,40255238
"653","ENST00000596634","19",40255220,40255238
"654","ENST00000416994","19",40255220,40255238
"655","ENST00000358335","19",40255220,40255238
"656","ENST00000583859","19",40255220,40255238
"657","ENST00000441941","19",40255220,40255238
"658","ENST00000578123","19",40255220,40255238
"659","ENST00000416362","19",40255220,40255238
"660","ENST00000537834","19",40255220,40255238
"661","ENST00000311278","19",40255220,40255238
"662","ENST00000391844","19",40255220,40255238
"663","ENST00000424901","19",40255220,40255238
"664","ENST00000580747","19",40255220,40255238
"665","ENST00000486368","19",40242597,40242615
"666","ENST00000601166","19",40242597,40242615
"667","ENST00000491778","19",40242597,40242615
"668","ENST00000578615","19",40238045,40238063
"669","ENST00000452077","19",40242597,40242615
"670","ENST00000392038","19",40242647,40242665
"671","ENST00000392037","19",40242597,40242615
"672","ENST00000492463","19",40242597,40242615
"673","ENST00000487537","19",40241853,40241871
"674","ENST00000579047","19",40242597,40242615
"675","ENST00000584288","19",40242597,40242615
"676","ENST00000476266","19",40242597,40242615
"677","ENST00000596634","19",40242597,40242615
"678","ENST00000441941","19",40242597,40242615
"679","ENST00000578123","19",40242597,40242615
"680","ENST00000416362","19",40242597,40242615
"681","ENST00000537834","19",40242597,40242615
"682","ENST00000311278","19",40242597,40242615
"683","ENST00000578975","19",40242597,40242615
"684","ENST00000391844","19",40242597,40242615
"685","ENST00000424901","19",40242597,40242615
"686","ENST00000486368","19",40255157,40255159
"687","ENST00000486368","19",40242671,40242687
"688","ENST00000601166","19",40255157,40255159
"689","ENST00000601166","19",40242671,40242687
"690","ENST00000491778","19",40244318,40244320
"691","ENST00000491778","19",40242671,40242687
"692","ENST00000578615","19",40238932,40238950
"693","ENST00000452077","19",40255157,40255159
"694","ENST00000452077","19",40242671,40242687
"695","ENST00000456441","19",40255157,40255159
"696","ENST00000456441","19",40242671,40242687
"697","ENST00000392038","19",40255191,40255209
"698","ENST00000392037","19",40255157,40255159
"699","ENST00000392037","19",40242671,40242687
"700","ENST00000423127","19",40255157,40255159
"701","ENST00000423127","19",40242671,40242687
"702","ENST00000492463","19",40255157,40255159
"703","ENST00000492463","19",40242671,40242687
"704","ENST00000487537","19",40241927,40241945
"705","ENST00000579047","19",40255157,40255159
"706","ENST00000579047","19",40242671,40242687
"707","ENST00000584288","19",40255157,40255159
"708","ENST00000584288","19",40242671,40242687
"709","ENST00000476266","19",40242671,40242689
"710","ENST00000596634","19",40255157,40255159
"711","ENST00000596634","19",40242671,40242687
"712","ENST00000358335","19",40255157,40255159
"713","ENST00000358335","19",40242671,40242687
"714","ENST00000441941","19",40255157,40255159
"715","ENST00000441941","19",40242671,40242687
"716","ENST00000578123","19",40255157,40255159
"717","ENST00000578123","19",40242671,40242687
"718","ENST00000416362","19",40255157,40255159
"719","ENST00000416362","19",40242671,40242687
"720","ENST00000537834","19",40255157,40255159
"721","ENST00000537834","19",40242671,40242687
"722","ENST00000311278","19",40255157,40255159
"723","ENST00000311278","19",40242671,40242687
"724","ENST00000578975","19",40242671,40242689
"725","ENST00000391844","19",40255157,40255159
"726","ENST00000391844","19",40242671,40242687
"727","ENST00000424901","19",40255157,40255159
"728","ENST00000424901","19",40242671,40242687
"729","ENST00000601166","19",40242004,40242022
"730","ENST00000491778","19",40242004,40242022
"731","ENST00000578615","19",40236333,40236351
"732","ENST00000392038","19",40242533,40242536
"733","ENST00000392038","19",40242054,40242069
"734","ENST00000492463","19",40242004,40242022
"735","ENST00000487537","19",40241724,40241742
"736","ENST00000579047","19",40242004,40242022
"737","ENST00000584288","19",40242004,40242022
"738","ENST00000476266","19",40242004,40242022
"739","ENST00000441941","19",40242004,40242022
"740","ENST00000537834","19",40242004,40242022
"741","ENST00000311278","19",40242004,40242022
"742","ENST00000578975","19",40242004,40242022
"743","ENST00000391844","19",40242004,40242022
"744","ENST00000424901","19",40242004,40242022
"745","ENST00000486368","19",40242635,40242653
"746","ENST00000601166","19",40242635,40242653
"747","ENST00000491778","19",40242635,40242653
"748","ENST00000578615","19",40238904,40238914
"749","ENST00000578615","19",40238083,40238091
"750","ENST00000452077","19",40242635,40242653
"751","ENST00000392038","19",40255157,40255173
"752","ENST00000392038","19",40242685,40242687
"753","ENST00000392037","19",40242635,40242653
"754","ENST00000423127","19",40242635,40242653
"755","ENST00000492463","19",40242635,40242653
"756","ENST00000487537","19",40241891,40241909
"757","ENST00000579047","19",40242635,40242653
"758","ENST00000584288","19",40242635,40242653
"759","ENST00000476266","19",40242635,40242653
"760","ENST00000596634","19",40242635,40242653
"761","ENST00000358335","19",40242635,40242653
"762","ENST00000441941","19",40242635,40242653
"763","ENST00000578123","19",40242635,40242653
"764","ENST00000416362","19",40242635,40242653
"765","ENST00000537834","19",40242635,40242653
"766","ENST00000311278","19",40242635,40242653
"767","ENST00000578975","19",40242635,40242653
"768","ENST00000391844","19",40242635,40242653
"769","ENST00000424901","19",40242635,40242653
"770","ENST00000486368","19",40265234,40265252
"771","ENST00000452077","19",40265234,40265252
"772","ENST00000456441","19",40265234,40265252
"773","ENST00000392038","19",40265284,40265302
"774","ENST00000392037","19",40265234,40265252
"775","ENST00000423127","19",40265234,40265252
"776","ENST00000596634","19",40265234,40265252
"777","ENST00000416994","19",40265234,40265252
"778","ENST00000427375","19",40265234,40265252
"779","ENST00000358335","19",40265234,40265252
"780","ENST00000583859","19",40265234,40265252
"781","ENST00000441941","19",40265234,40265252
"782","ENST00000578123","19",40265234,40265252
"783","ENST00000416362","19",40265234,40265252
"784","ENST00000537834","19",40265234,40265252
"785","ENST00000311278","19",40265234,40265252
"786","ENST00000424901","19",40265234,40265252
"787","ENST00000580747","19",40265234,40265252
"788","ENST00000486368","19",40256990,40257008
"789","ENST00000578615","19",40242553,40242571
"790","ENST00000452077","19",40256990,40257008
"791","ENST00000456441","19",40256990,40257008
"792","ENST00000392038","19",40265221,40265225
"793","ENST00000392038","19",40257040,40257054
"794","ENST00000392037","19",40256990,40257008
"795","ENST00000423127","19",40256990,40257008
"796","ENST00000492463","19",40256990,40257008
"797","ENST00000487537","19",40242584,40242602
"798","ENST00000579047","19",40256990,40257008
"799","ENST00000584288","19",40256990,40257008
"800","ENST00000596634","19",40256990,40257008
"801","ENST00000416994","19",40256990,40257008
"802","ENST00000427375","19",40256990,40257008
"803","ENST00000358335","19",40256990,40257008
"804","ENST00000583859","19",40256990,40257008
"805","ENST00000441941","19",40256990,40257008
"806","ENST00000578123","19",40256990,40257008
"807","ENST00000416362","19",40256990,40257008
"808","ENST00000537834","19",40256990,40257008
"809","ENST00000311278","19",40256990,40257008
"810","ENST00000391844","19",40256990,40257008
"811","ENST00000424901","19",40256990,40257008
"812","ENST00000580747","19",40256990,40257008
"813","ENST00000483166","19",40235066,40235084
"814","ENST00000392038","19",40235116,40235134
"815","ENST00000579047","19",40235066,40235084
"816","ENST00000584288","19",40235066,40235084
"817","ENST00000476266","19",40235066,40235084
"818","ENST00000489375","19",40235066,40235084
"819","ENST00000497948","19",40235066,40235084
"820","ENST00000311278","19",40235066,40235084
"821","ENST00000391844","19",40235066,40235084
"822","ENST00000496089","19",40235066,40235084
"823","ENST00000424901","19",40235066,40235084
"824","ENST00000491778","19",40241937,40241940
"825","ENST00000491778","19",40240095,40240110
"826","ENST00000392038","19",40241972,40241990
"827","ENST00000492463","19",40241937,40241940
"828","ENST00000492463","19",40240095,40240110
"829","ENST00000579047","19",40241937,40241940
"830","ENST00000579047","19",40240095,40240110
"831","ENST00000584288","19",40241937,40241940
"832","ENST00000584288","19",40240095,40240110
"833","ENST00000476266","19",40241937,40241940
"834","ENST00000476266","19",40240095,40240110
"835","ENST00000537834","19",40241937,40241940
"836","ENST00000537834","19",40240095,40240110
"837","ENST00000311278","19",40241937,40241940
"838","ENST00000311278","19",40240095,40240110
"839","ENST00000391844","19",40241937,40241940
"840","ENST00000391844","19",40240095,40240110
"841","ENST00000424901","19",40241937,40241940
"842","ENST00000424901","19",40240095,40240110
"843","ENST00000486368","19",40242641,40242659
"844","ENST00000601166","19",40242641,40242659
"845","ENST00000491778","19",40242641,40242659
"846","ENST00000578615","19",40238904,40238920
"847","ENST00000578615","19",40238089,40238091
"848","ENST00000452077","19",40242641,40242659
"849","ENST00000392038","19",40255161,40255179
"850","ENST00000392037","19",40242641,40242659
"851","ENST00000423127","19",40242641,40242659
"852","ENST00000492463","19",40242641,40242659
"853","ENST00000487537","19",40241897,40241915
"854","ENST00000579047","19",40242641,40242659
"855","ENST00000584288","19",40242641,40242659
"856","ENST00000476266","19",40242641,40242659
"857","ENST00000596634","19",40242641,40242659
"858","ENST00000358335","19",40242641,40242659
"859","ENST00000441941","19",40242641,40242659
"860","ENST00000578123","19",40242641,40242659
"861","ENST00000416362","19",40242641,40242659
"862","ENST00000537834","19",40242641,40242659
"863","ENST00000311278","19",40242641,40242659
"864","ENST00000578975","19",40242641,40242659
"865","ENST00000391844","19",40242641,40242659
"866","ENST00000424901","19",40242641,40242659
"867","ENST00000486368","19",40265242,40265260
"868","ENST00000452077","19",40265242,40265260
"869","ENST00000456441","19",40265242,40265260
"870","ENST00000392038","19",40265292,40265310
"871","ENST00000392037","19",40265242,40265260
"872","ENST00000423127","19",40265242,40265260
"873","ENST00000596634","19",40265242,40265260
"874","ENST00000416994","19",40265242,40265260
"875","ENST00000427375","19",40265242,40265260
"876","ENST00000358335","19",40265242,40265260
"877","ENST00000583859","19",40265242,40265260
"878","ENST00000441941","19",40265242,40265260
"879","ENST00000578123","19",40265242,40265260
"880","ENST00000416362","19",40265242,40265260
"881","ENST00000537834","19",40265242,40265260
"882","ENST00000311278","19",40265242,40265260
"883","ENST00000424901","19",40265242,40265260
"884","ENST00000580747","19",40265242,40265260
"885","ENST00000601166","19",40242035,40242053
"886","ENST00000491778","19",40242035,40242053
"887","ENST00000578615","19",40236364,40236382
"888","ENST00000392038","19",40242549,40242567
"889","ENST00000492463","19",40242035,40242053
"890","ENST00000487537","19",40241755,40241773
"891","ENST00000579047","19",40242035,40242053
"892","ENST00000584288","19",40242035,40242053
"893","ENST00000476266","19",40242035,40242053
"894","ENST00000441941","19",40242035,40242053
"895","ENST00000537834","19",40242035,40242053
"896","ENST00000311278","19",40242035,40242053
"897","ENST00000578975","19",40242035,40242053
"898","ENST00000391844","19",40242035,40242053
"899","ENST00000424901","19",40242035,40242053
"900","ENST00000483166","19",40233830,40233848
"901","ENST00000392038","19",40233880,40233898
"902","ENST00000584288","19",40233830,40233848
"903","ENST00000476266","19",40233830,40233848
"904","ENST00000489375","19",40233830,40233848
"905","ENST00000391844","19",40233830,40233848
"906","ENST00000496089","19",40233830,40233848
"907","ENST00000424901","19",40233830,40233848
"908","ENST00000476247","19",40233830,40233848
"909","ENST00000486368","19",40256925,40256936
"910","ENST00000486368","19",40255262,40255269
"911","ENST00000491778","19",40256925,40256936
"912","ENST00000491778","19",40255262,40255269
"913","ENST00000578615","19",40242017,40242035
"914","ENST00000452077","19",40256925,40256936
"915","ENST00000452077","19",40255262,40255269
"916","ENST00000456441","19",40256925,40256936
"917","ENST00000456441","19",40255262,40255269
"918","ENST00000392038","19",40256968,40256986
"919","ENST00000392037","19",40256925,40256936
"920","ENST00000392037","19",40255262,40255269
"921","ENST00000423127","19",40256925,40256936
"922","ENST00000423127","19",40255262,40255269
"923","ENST00000492463","19",40256925,40256936
"924","ENST00000492463","19",40255262,40255269
"925","ENST00000487537","19",40242048,40242066
"926","ENST00000579047","19",40256925,40256936
"927","ENST00000579047","19",40255262,40255269
"928","ENST00000584288","19",40256925,40256936
"929","ENST00000584288","19",40255262,40255269
"930","ENST00000596634","19",40256925,40256936
