gene_name,transcript_id
MARVELD2,ENST00000325631.10
MARVELD3,ENST00000268485.8
MAS1,ENST00000674077.2
MAS1L,ENST00000377127.4
MASP1,ENST00000337774.10
MASP1,ENST00000296280.11
MASP2,ENST00000400897.8
MAST1,ENST00000251472.9
MAST2,ENST00000361297.7
MASTL,ENST00000375940.9
MAT1A,ENST00000372213.8
MAT2A,ENST00000306434.8
MAT2B,ENST00000321757.11
MATK,ENST00000310132.11
MATN1,ENST00000373765.5
MATN2,ENST00000254898.7
MATN3,ENST00000407540.8
MATR3,ENST00000394805.8
MAU2,ENST00000262815.13
MAVS,ENST00000428216.4
MAX,ENST00000358664.9
MAZ,ENST00000322945.11
MB,ENST00000397326.7
MB21D2,ENST00000392452.3
MBD1,ENST00000269468.10
MBD2,ENST00000256429.8
MBD3,ENST00000434436.8
MBD3L2,ENST00000381393.3
MBD3L2B,ENST00000636986.2
MBD3L4,ENST00000381394.9
MBD3L5,ENST00000329753.5
MBD4,ENST00000429544.7
MBD5,ENST00000642680.2
MBD6,ENST00000355673.8
MBIP,ENST00000416007.9
MBL2,ENST00000674931.1
MBLAC1,ENST00000398075.4
MBLAC2,ENST00000316610.7
MBNL1,ENST00000324210.10
MBNL2,ENST00000679496.1
MBNL3,ENST00000370853.8
MBOAT1,ENST00000324607.8
MBOAT2,ENST00000305997.8
MBOAT4,ENST00000320542.4
MBOAT7,ENST00000245615.6
MBP,ENST00000355994.7
MBTD1,ENST00000586178.6
MBTPS1,ENST00000343411.8
MBTPS2,ENST00000379484.10
MC1R,ENST00000555147.2
MC2R,ENST00000327606.4
MC3R,ENST00000243911.2
MC4R,ENST00000299766.5
MC5R,ENST00000589410.2
MCAM,ENST00000264036.6
MCAT,ENST00000290429.11
MCC,ENST00000408903.7
MCCC1,ENST00000265594.9
MCCC2,ENST00000340941.11
MCCD1,ENST00000376191.3
MCEE,ENST00000244217.6
MCF2L,ENST00000535094.7
MCF2L2,ENST00000328913.8
MCFD2,ENST00000319466.9
MCHR2,ENST00000281806.7
MCIDAS,ENST00000513312.3
MCL1,ENST00000369026.3
MCM10,ENST00000378714.8
MCM2,ENST00000265056.12
MCM3,ENST00000596288.7
MCM3AP,ENST00000291688.6
MCM4,ENST00000649973.1
MCM5,ENST00000216122.9
MCM6,ENST00000264156.3
MCM7,ENST00000303887.10
MCM8,ENST00000610722.4
MCM9,ENST00000619706.5
MCMBP,ENST00000369077.4
MCMDC2,ENST00000422365.7
MCOLN1,ENST00000264079.11
MCOLN2,ENST00000370608.8
MCOLN3,ENST00000370589.7
MCPH1,ENST00000344683.10
MCRIP1,ENST00000455127.7
MCRIP2,ENST00000307650.9
MCRS1,ENST00000343810.9
MCTS1,ENST00000371317.10
MCUB,ENST00000394650.7
MDC1,ENST00000376406.8
MDFI,ENST00000230321.11
MDFIC2,ENST00000567252.2
MDGA1,ENST00000434837.8
MDGA2,ENST00000399232.8
MDH1,ENST00000233114.13
MDH1B,ENST00000374412.8
MDH2,ENST00000315758.10
MDK,ENST00000395566.9
MDM1,ENST00000682720.1
MDM2,ENST00000258149.11
MDM4,ENST00000367182.8
MDN1,ENST00000369393.8
MDP1,ENST00000288087.12
ME1,ENST00000369705.4
ME2,ENST00000321341.11
MEA1,ENST00000244711.4
MEAF6,ENST00000296214.10
MEAK7,ENST00000343629.11
MECOM,ENST00000651503.2
MECP2,ENST00000303391.11
MECP2,ENST00000453960.7
MECR,ENST00000263702.11
MED1,ENST00000300651.11
MED10,ENST00000255764.4
MED11,ENST00000293777.6
MED12,ENST00000374080.8
MED13,ENST00000397786.7
MED13L,ENST00000281928.9
MED14,ENST00000324817.6
MED15,ENST00000263205.11
MED16,ENST00000325464.6
MED17,ENST00000251871.9
MED18,ENST00000373842.9
MED20,ENST00000265350.9
MED21,ENST00000282892.4
MED22,ENST00000343730.10
MED23,ENST00000368068.8
MED24,ENST00000394128.7
MED25,ENST00000312865.10
MED26,ENST00000263390.8
MED27,ENST00000292035.10
MED28,ENST00000237380.12
MED29,ENST00000315588.11
MED30,ENST00000297347.7
MED31,ENST00000225728.8
MED4,ENST00000258648.7
MED6,ENST00000256379.10
MED7,ENST00000286317.6
MED8,ENST00000372457.9
MED9,ENST00000268711.4
MEDAG,ENST00000380482.9
MEF2B,ENST00000424583.7
MEF2C,ENST00000504921.7
MEF2D,ENST00000348159.9
MEFV,ENST00000219596.6
MEGF10,ENST00000503335.7
MEGF11,ENST00000395614.6
MEGF6,ENST00000356575.9
MEGF8,ENST00000251268.11
MEGF9,ENST00000373930.4
MEI1,ENST00000401548.8
MEI4,ENST00000684080.1
MEIG1,ENST00000407572.6
MEIKIN,ENST00000442687.6
MEIOB,ENST00000325962.9
MEIOC,ENST00000409122.7
MEIOSIN,ENST00000457052.3
MEIS1,ENST00000272369.14
MEIS2,ENST00000561208.6
MEIS3,ENST00000558555.6
MELK,ENST00000298048.7
MELTF,ENST00000296350.10
MEMO1,ENST00000404530.6
MEN1,ENST00000450708.7
MEOX1,ENST00000318579.9
MEOX2,ENST00000262041.6
MEP1A,ENST00000230588.9
MEP1B,ENST00000269202.11
MEPCE,ENST00000310512.4
MERTK,ENST00000295408.9
MESD,ENST00000261758.6
MESP2,ENST00000341735.5
MEST,ENST00000223215.10
MET,ENST00000397752.8
METAP1,ENST00000296411.11
METAP1D,ENST00000315796.5
METAP2,ENST00000323666.10
METRN,ENST00000568223.7
METRNL,ENST00000320095.12
METTL1,ENST00000324871.12
METTL11B,ENST00000439373.3
METTL14,ENST00000388822.10
METTL15,ENST00000407364.8
METTL16,ENST00000263092.11
METTL17,ENST00000339374.11
METTL18,ENST00000310392.5
METTL21C,ENST00000267273.7
METTL22,ENST00000381920.8
METTL23,ENST00000341249.11
METTL24,ENST00000338882.5
METTL25,ENST00000248306.8
METTL26,ENST00000301686.13
METTL27,ENST00000297873.9
METTL2A,ENST00000311506.10
METTL2B,ENST00000262432.13
METTL3,ENST00000298717.9
METTL4,ENST00000574538.2
METTL5,ENST00000260953.10
METTL6,ENST00000383790.8
METTL7A,ENST00000332160.5
METTL7B,ENST00000394252.4
METTL8,ENST00000375258.9
METTL9,ENST00000358154.8
MEX3A,ENST00000532414.3
MEX3B,ENST00000329713.5
MEX3C,ENST00000406189.4
MEX3D,ENST00000402693.5
MFAP1,ENST00000267812.4
MFAP2,ENST00000375535.4
MFAP3,ENST00000522782.6
MFAP3L,ENST00000361618.4
MFAP4,ENST00000299610.5
MFAP5,ENST00000359478.7
MFF,ENST00000304593.14
MFGE8,ENST00000268150.13
MFHAS1,ENST00000276282.7
MFN1,ENST00000471841.6
MFN2,ENST00000235329.10
MFNG,ENST00000356998.8
MFRP,ENST00000619721.6
MFSD1,ENST00000415822.8
MFSD10,ENST00000355443.9
MFSD12,ENST00000355415.7
MFSD13A,ENST00000238936.8
MFSD14A,ENST00000370152.8
MFSD14B,ENST00000375344.8
MFSD2A,ENST00000372811.10
MFSD2B,ENST00000338315.6
MFSD3,ENST00000301327.5
MFSD4A,ENST00000367147.9
MFSD4B,ENST00000671876.2
MFSD5,ENST00000329548.5
MFSD6,ENST00000392328.6
MFSD6L,ENST00000329805.6
MFSD8,ENST00000641686.2
MFSD9,ENST00000258436.10
MGAM,ENST00000475668.6
MGARP,ENST00000398955.2
MGAT1,ENST00000307826.5
MGAT2,ENST00000305386.4
MGAT3,ENST00000341184.7
MGAT4A,ENST00000393487.6
MGAT4B,ENST00000292591.12
MGAT4D,ENST00000511113.6
MGAT5,ENST00000281923.4
MGAT5B,ENST00000569840.7
MGLL,ENST00000265052.10
MGME1,ENST00000377710.10
MGMT,ENST00000651593.1
MGP,ENST00000539261.6
MGRN1,ENST00000262370.12
MGST1,ENST00000396210.8
MGST2,ENST00000265498.6
MGST3,ENST00000367889.8
MIA,ENST00000263369.4
MIA3,ENST00000344922.10
MIB1,ENST00000261537.7
MIB2,ENST00000355826.10
MICA,ENST00000449934.7
MICAL1,ENST00000358807.8
MICAL2,ENST00000683283.1
MICAL3,ENST00000441493.7
MICALL1,ENST00000215957.10
MICALL2,ENST00000297508.8
MICB,ENST00000252229.7
MICOS10,ENST00000322753.7
MICOS13,ENST00000309324.9
MICU1,ENST00000361114.10
MICU2,ENST00000382374.9
MICU3,ENST00000318063.10
MID1,ENST00000317552.9
MID2,ENST00000262843.11
MIEF1,ENST00000325301.7
MIEF2,ENST00000323019.9
MIEN1,ENST00000394231.8
MIER1,ENST00000401041.6
MIER2,ENST00000264819.7
MIER3,ENST00000381199.8
MIF,ENST00000215754.8
MIF4GD,ENST00000325102.13
MIGA2,ENST00000684074.1
MIIP,ENST00000235332.6
MILR1,ENST00000619286.5
MINAR1,ENST00000305428.8
MINAR2,ENST00000564719.2
MINDY2,ENST00000559228.6
MINDY3,ENST00000277632.8
MINDY4,ENST00000265299.6
MINDY4B,ENST00000465419.7
MINK1,ENST00000355280.11
MINPP1,ENST00000371996.9
MIOS,ENST00000340080.9
MIOX,ENST00000216075.11
MIP,ENST00000652304.1
MIPEP,ENST00000382172.4
MIPOL1,ENST00000684589.1
MIS12,ENST00000611091.5
MIS18A,ENST00000290130.4
MIS18BP1,ENST00000310806.9
MISP,ENST00000215582.8
MITD1,ENST00000289359.6
MITF,ENST00000352241.9
MITF,ENST00000394351.9
MIX23,ENST00000291458.9
MIXL1,ENST00000366810.6
MKI67,ENST00000368654.8
MKKS,ENST00000347364.7
MKLN1,ENST00000352689.11
MKNK1,ENST00000371945.10
MKNK2,ENST00000250896.9
MKRN1,ENST00000255977.7
MKRN2,ENST00000170447.12
MKRN2OS,ENST00000564146.4
MKRN3,ENST00000314520.6
MKS1,ENST00000393119.7
MKX,ENST00000419761.6
MLANA,ENST00000381477.8
MLC1,ENST00000311597.10
MLEC,ENST00000228506.8
MLF1,ENST00000466246.7
MLF2,ENST00000203630.10
MLH1,ENST00000231790.8
MLH3,ENST00000355774.7
MLIP,ENST00000502396.6
MLKL,ENST00000308807.12
MLLT1,ENST00000252674.9
MLLT10,ENST00000307729.12
MLLT11,ENST00000368921.5
MLLT3,ENST00000380338.9
MLLT6,ENST00000621332.5
MLN,ENST00000430124.7
MLNR,ENST00000218721.1
MLPH,ENST00000264605.8
MLST8,ENST00000569417.6
MLX,ENST00000435881.7
MLXIP,ENST00000319080.12
MLXIPL,ENST00000313375.8
MLYCD,ENST00000262430.6
MMAA,ENST00000649156.2
MMAB,ENST00000545712.7
MMACHC,ENST00000401061.9
MMADHC,ENST00000303319.10
MMD,ENST00000262065.8
MMD2,ENST00000401401.8
MME,ENST00000360490.7
MMEL1,ENST00000378412.8
MMGT1,ENST00000305963.3
MMP1,ENST00000315274.7
MMP10,ENST00000279441.9
MMP11,ENST00000215743.8
MMP12,ENST00000571244.3
MMP13,ENST00000260302.8
MMP14,ENST00000311852.11
MMP15,ENST00000219271.4
MMP16,ENST00000286614.11
MMP17,ENST00000360564.5
MMP19,ENST00000322569.9
MMP2,ENST00000219070.9
MMP20,ENST00000260228.3
MMP21,ENST00000368808.3
MMP23B,ENST00000356026.10
MMP24,ENST00000246186.8
MMP24OS,ENST00000456790.2
MMP25,ENST00000336577.9
MMP26,ENST00000380390.6
MMP27,ENST00000260229.5
MMP28,ENST00000605424.6
MMP3,ENST00000299855.10
MMP7,ENST00000260227.5
MMP8,ENST00000236826.8
MMP9,ENST00000372330.3
MMRN1,ENST00000264790.7
MMRN2,ENST00000372027.10
MMS19,ENST00000438925.7
MMS22L,ENST00000683635.1
MMUT,ENST00000274813.4
MN1,ENST00000302326.5
MNAT1,ENST00000261245.9
MND1,ENST00000240488.8
MNDA,ENST00000368141.5
MNS1,ENST00000260453.4
MNT,ENST00000174618.5
MNX1,ENST00000252971.11
MOAP1,ENST00000298894.5
MOB1A,ENST00000396049.5
MOB1B,ENST00000309395.7
MOB2,ENST00000329957.7
MOB3A,ENST00000357066.8
MOB3B,ENST00000262244.6
MOB4,ENST00000323303.9
MOBP,ENST00000682069.1
MOCOS,ENST00000261326.6
MOCS1,ENST00000340692.10
MOCS2,ENST00000450852.8
MOCS2,ENST00000396954.8
MOCS3,ENST00000244051.3
MOG,ENST00000376917.8
MOGAT1,ENST00000446656.4
MOGAT2,ENST00000198801.10
MOGAT3,ENST00000223114.9
MOGS,ENST00000448666.7
MOK,ENST00000361847.7
MON1B,ENST00000248248.8
MON2,ENST00000393630.8
MORC1,ENST00000232603.10
MORC2,ENST00000397641.8
MORC3,ENST00000400485.6
MORC4,ENST00000355610.9
MORF4L1,ENST00000426013.7
MORF4L2,ENST00000441076.7
MORN1,ENST00000378531.8
MORN3,ENST00000355329.7
MORN4,ENST00000307450.11
MORN5,ENST00000373764.8
MOS,ENST00000311923.1
MOSMO,ENST00000542527.7
MOSPD1,ENST00000370783.8
MOSPD2,ENST00000380492.8
MOSPD3,ENST00000393950.7
MOV10L1,ENST00000262794.10
MOXD1,ENST00000367963.8
MPC1,ENST00000360961.11
MPC1L,ENST00000423387.4
MPC2,ENST00000271373.9
MPDU1,ENST00000250124.11
MPDZ,ENST00000319217.12
MPEG1,ENST00000361050.4
MPG,ENST00000356432.8
MPHOSPH10,ENST00000244230.7
MPHOSPH6,ENST00000258169.9
MPHOSPH8,ENST00000361479.10
MPHOSPH9,ENST00000606320.6
MPI,ENST00000352410.9
MPIG6B,ENST00000649779.1
MPL,ENST00000372470.9
MPLKIP,ENST00000306984.8
MPND,ENST00000599840.6
MPO,ENST00000225275.4
MPP1,ENST00000369534.8
MPP2,ENST00000269095.9
MPP3,ENST00000398389.9
MPP4,ENST00000409474.8
MPP5,ENST00000261681.9
MPP6,ENST00000222644.10
MPP7,ENST00000683449.1
MPPE1,ENST00000588072.6
MPPED1,ENST00000443721.2
MPPED2,ENST00000358117.10
MPRIP,ENST00000651222.2
MPST,ENST00000429360.6
MPV17,ENST00000380044.6
MPV17L,ENST00000396385.4
MPV17L2,ENST00000599612.3
MPZ,ENST00000533357.5
MPZL1,ENST00000359523.7
MPZL2,ENST00000278937.7
MPZL3,ENST00000278949.9
MR1,ENST00000367580.6
MRAP,ENST00000303645.10
MRAP2,ENST00000257776.5
MRAS,ENST00000423968.7
MRC1,ENST00000569591.3
MRC2,ENST00000303375.10
MRE11,ENST00000323929.8
MREG,ENST00000263268.11
MRFAP1L1,ENST00000320848.7
MRGBP,ENST00000370487.5
MRGPRD,ENST00000309106.3
MRGPRE,ENST00000389832.7
MRGPRF,ENST00000309099.7
MRGPRG,ENST00000332314.3
MRGPRX2,ENST00000329773.3
MRGPRX3,ENST00000621697.2
MRGPRX4,ENST00000314254.3
MRI1,ENST00000040663.8
MRLN,ENST00000414264.6
MRM1,ENST00000614766.5
MRM2,ENST00000242257.14
MRM3,ENST00000304478.9
MRNIP,ENST00000292586.11
MRO,ENST00000398439.8
MROH1,ENST00000326134.10
MROH2B,ENST00000399564.5
MROH6,ENST00000398882.8
MROH7,ENST00000421030.7
MROH9,ENST00000367759.9
MRPL1,ENST00000315567.13
MRPL10,ENST00000351111.7
MRPL11,ENST00000310999.11
MRPL12,ENST00000333676.8
MRPL13,ENST00000306185.8
MRPL14,ENST00000372014.5
MRPL15,ENST00000260102.9
MRPL16,ENST00000300151.5
MRPL17,ENST00000288937.7
MRPL18,ENST00000367034.5
MRPL19,ENST00000393909.7
MRPL2,ENST00000388752.8
MRPL20,ENST00000344843.12
MRPL21,ENST00000362034.7
MRPL22,ENST00000523037.6
MRPL23,ENST00000397298.8
MRPL24,ENST00000361531.6
MRPL27,ENST00000225969.9
MRPL28,ENST00000199706.13
MRPL3,ENST00000264995.8
MRPL30,ENST00000338148.8
MRPL32,ENST00000223324.3
MRPL33,ENST00000296102.8
MRPL34,ENST00000252602.2
MRPL35,ENST00000337109.9
MRPL36,ENST00000505059.7
MRPL37,ENST00000360840.9
MRPL38,ENST00000309352.4
MRPL39,ENST00000352957.9
MRPL4,ENST00000253099.11
MRPL40,ENST00000333130.4
MRPL41,ENST00000371443.6
MRPL42,ENST00000549982.6
MRPL44,ENST00000258383.4
MRPL45,ENST00000613675.5
MRPL46,ENST00000312475.5
MRPL47,ENST00000476781.6
MRPL48,ENST00000310614.12
MRPL49,ENST00000279242.7
MRPL50,ENST00000374865.5
MRPL51,ENST00000229238.5
MRPL52,ENST00000397496.7
MRPL53,ENST00000258105.8
MRPL54,ENST00000330133.5
MRPL55,ENST00000336520.8
MRPL57,ENST00000309594.5
MRPL58,ENST00000301585.10
MRPL9,ENST00000368830.8
MRPS10,ENST00000053468.4
MRPS11,ENST00000325844.9
MRPS12,ENST00000308018.9
MRPS14,ENST00000476371.1
MRPS15,ENST00000373116.6
MRPS16,ENST00000372945.8
MRPS17,ENST00000285298.9
MRPS18A,ENST00000372133.8
MRPS18B,ENST00000259873.5
MRPS18C,ENST00000295491.9
MRPS2,ENST00000241600.10
MRPS21,ENST00000614145.5
MRPS22,ENST00000680020.1
MRPS23,ENST00000313608.13
MRPS24,ENST00000317534.6
MRPS25,ENST00000253686.7
MRPS26,ENST00000380325.4
MRPS27,ENST00000261413.10
MRPS28,ENST00000276585.9
MRPS30,ENST00000507110.6
MRPS31,ENST00000323563.8
MRPS33,ENST00000324787.10
MRPS34,ENST00000397375.7
MRPS35,ENST00000081029.8
MRPS36,ENST00000256441.5
MRPS5,ENST00000272418.7
MRPS6,ENST00000399312.3
MRPS7,ENST00000245539.11
MRPS9,ENST00000258455.8
MRRF,ENST00000344641.8
MRS2,ENST00000378386.8
MRTFA,ENST00000355630.10
MRTFB,ENST00000571589.6
MRTO4,ENST00000330263.5
MS4A1,ENST00000345732.9
MS4A10,ENST00000308287.2
MS4A12,ENST00000016913.8
MS4A13,ENST00000378186.7
MS4A14,ENST00000300187.11
MS4A15,ENST00000405633.4
MS4A2,ENST00000278888.8
MS4A3,ENST00000278865.8
MS4A4A,ENST00000337908.5
MS4A5,ENST00000300190.7
MS4A6A,ENST00000528851.6
MS4A6E,ENST00000684409.1
MS4A7,ENST00000300184.8
MS4A8,ENST00000300226.7
MSANTD1,ENST00000438480.7
MSANTD2,ENST00000374979.8
MSANTD3,ENST00000395067.7
MSANTD4,ENST00000301919.9
MSC,ENST00000325509.5
MSGN1,ENST00000281047.4
MSH2,ENST00000233146.7
MSH3,ENST00000265081.7
MSH4,ENST00000263187.4
MSH5,ENST00000375750.9
MSH6,ENST00000234420.11
MSI1,ENST00000257552.7
MSI2,ENST00000284073.7
MSL1,ENST00000398532.9
MSL2,ENST00000309993.3
MSL3,ENST00000312196.10
MSLN,ENST00000545450.7
MSMB,ENST00000582163.3
MSMO1,ENST00000261507.11
MSMP,ENST00000436428.3
MSN,ENST00000360270.7
MSR1,ENST00000262101.10
MSRA,ENST00000317173.9
MSRB1,ENST00000361871.8
MSRB2,ENST00000376510.8
MSRB3,ENST00000308259.10
MSS51,ENST00000299432.7
MST1R,ENST00000296474.8
MSTN,ENST00000260950.5
MSTO1,ENST00000245564.8
MSX1,ENST00000382723.5
MSX2,ENST00000239243.7
MT1A,ENST00000290705.12
MT1B,ENST00000334346.3
MT1E,ENST00000330439.7
MT1F,ENST00000334350.7
MT1G,ENST00000379811.4
MT1H,ENST00000332374.5
MT1HL1,ENST00000464121.3
MT1M,ENST00000379818.4
MT1X,ENST00000394485.5
MT2A,ENST00000245185.6
MT3,ENST00000200691.5
MT4,ENST00000219162.4
MTA1,ENST00000331320.12
MTA2,ENST00000278823.7
MTA3,ENST00000405094.2
MTAP,ENST00000644715.2
MTARC1,ENST00000366910.10
MTARC2,ENST00000366913.8
MTBP,ENST00000305949.6
MTCH1,ENST00000373627.10
MTCH2,ENST00000302503.8
MTCP1,ENST00000369476.8
MTDH,ENST00000336273.8
MTERF1,ENST00000351870.8
MTERF2,ENST00000240050.9
MTERF3,ENST00000287025.4
MTERF4,ENST00000391980.7
MTF1,ENST00000373036.5
MTF2,ENST00000370298.9
MTFMT,ENST00000220058.9
MTFP1,ENST00000266263.10
MTFR1,ENST00000262146.9
MTFR1L,ENST00000374303.7
MTFR2,ENST00000420702.6
MTG1,ENST00000317502.11
MTG2,ENST00000370823.8
MTHFD1,ENST00000652337.1
MTHFD1L,ENST00000367321.8
MTHFD2,ENST00000394053.7
MTHFD2L,ENST00000325278.7
MTHFR,ENST00000376590.9
MTHFS,ENST00000258874.4
MTHFSD,ENST00000360900.11
MTIF2,ENST00000263629.9
MTIF3,ENST00000381120.8
MTLN,ENST00000611969.5
MTM1,ENST00000370396.7
MTMR1,ENST00000445323.7
MTMR10,ENST00000435680.6
MTMR11,ENST00000439741.4
MTMR12,ENST00000382142.8
MTMR14,ENST00000296003.9
MTMR2,ENST00000346299.10
MTMR3,ENST00000401950.7
MTMR4,ENST00000682306.1
MTMR6,ENST00000381801.6
MTMR7,ENST00000180173.10
MTMR8,ENST00000374852.4
MTMR9,ENST00000221086.8
MTNR1A,ENST00000307161.5
MTNR1B,ENST00000257068.3
MTO1,ENST00000498286.6
MTOR,ENST00000361445.9
MTPAP,ENST00000263063.9
MTPN,ENST00000393085.4
MTR,ENST00000366577.10
MTRES1,ENST00000311381.8
MTREX,ENST00000230640.10
MTRF1,ENST00000379480.9
MTRF1L,ENST00000367233.10
MTRNR2L1,ENST00000540040.3
MTRNR2L10,ENST00000545075.3
MTRNR2L3,ENST00000543500.3
MTRNR2L4,ENST00000399974.5
MTRNR2L5,ENST00000512524.4
MTRNR2L8,ENST00000536684.3
MTRR,ENST00000440940.7
MTSS1,ENST00000518547.6
MTSS2,ENST00000338779.11
MTTP,ENST00000265517.10
MTURN,ENST00000324453.13
MTUS2,ENST00000612955.6
MTX1,ENST00000368376.8
MTX2,ENST00000249442.11
MTX3,ENST00000512528.3
MUC12,ENST00000536621.6
MUC13,ENST00000616727.4
MUC15,ENST00000529533.6
MUC17,ENST00000306151.9
MUC20,ENST00000447234.7
MUC21,ENST00000376296.3
MUC3A,ENST00000379458.9
MUC4,ENST00000463781.8
MUC5AC,ENST00000621226.2
MUC5B,ENST00000529681.5
MUC6,ENST00000421673.7
MUC7,ENST00000304887.6
MUCL1,ENST00000308796.11
MUCL3,ENST00000462446.6
MUL1,ENST00000264198.5
MUS81,ENST00000308110.9
MUSK,ENST00000374448.9
MUSTN1,ENST00000446157.3
MUTYH,ENST00000456914.7
MVB12A,ENST00000317040.12
MVB12B,ENST00000361171.8
MVD,ENST00000301012.8
MVK,ENST00000228510.8
MVP,ENST00000357402.10
MX1,ENST00000398598.8
MX2,ENST00000330714.8
MXD1,ENST00000264444.7
MXD4,ENST00000337190.7
MXI1,ENST00000332674.9
MXRA5,ENST00000217939.7
MXRA7,ENST00000449428.7
MXRA8,ENST00000309212.11
MYADM,ENST00000391770.9
MYADML2,ENST00000409745.2
MYB,ENST00000341911.10
MYBBP1A,ENST00000254718.9
MYBL1,ENST00000522677.8
MYBL2,ENST00000217026.5
MYBPC1,ENST00000361466.7
MYBPC2,ENST00000357701.6
MYBPC3,ENST00000545968.6
MYBPH,ENST00000255416.9
MYBPHL,ENST00000357155.2
MYC,ENST00000621592.8
MYCBP,ENST00000397572.5
MYCBP2,ENST00000544440.7
MYCBPAP,ENST00000323776.11
MYCL,ENST00000372816.3
MYCN,ENST00000281043.4
MYD88,ENST00000650905.2
MYDGF,ENST00000262947.8
MYEF2,ENST00000324324.12
MYEOV,ENST00000441339.3
MYF5,ENST00000228644.4
MYF6,ENST00000228641.4
MYG1,ENST00000267103.10
MYH1,ENST00000226207.6
MYH10,ENST00000360416.8
MYH11,ENST00000300036.6
MYH11,ENST00000452625.7
MYH13,ENST00000252172.9
MYH14,ENST00000642316.2
MYH2,ENST00000245503.10
MYH3,ENST00000583535.6
MYH4,ENST00000255381.2
MYH6,ENST00000405093.9
MYH7,ENST00000355349.4
MYH8,ENST00000403437.2
MYH9,ENST00000216181.11
MYL1,ENST00000352451.4
MYL10,ENST00000223167.5
MYL12A,ENST00000217652.8
MYL12B,ENST00000237500.10
MYL2,ENST00000228841.15
MYL3,ENST00000292327.6
MYL4,ENST00000393450.5
MYL6,ENST00000550697.6
MYL7,ENST00000223364.7
MYL9,ENST00000279022.7
MYLIP,ENST00000356840.8
MYLK,ENST00000360304.8
MYLK2,ENST00000375985.5
MYLK3,ENST00000394809.9
MYLK4,ENST00000274643.9
MYLPF,ENST00000322861.12
MYMK,ENST00000339996.4
MYMX,ENST00000573382.3
MYNN,ENST00000349841.10
MYO10,ENST00000513610.6
MYO15A,ENST00000647165.2
MYO16,ENST00000457511.7
MYO18A,ENST00000527372.7
MYO18B,ENST00000335473.12
MYO19,ENST00000614623.5
MYO1A,ENST00000300119.8
MYO1B,ENST00000392318.8
MYO1C,ENST00000648651.1
MYO1D,ENST00000318217.10
MYO1E,ENST00000288235.9
MYO1F,ENST00000644032.2
MYO1G,ENST00000258787.12
MYO3A,ENST00000642920.2
MYO3B,ENST00000408978.9
MYO5A,ENST00000399233.7
MYO5B,ENST00000285039.12
MYO5C,ENST00000261839.12
MYO6,ENST00000369977.8
MYO7A,ENST00000409709.9
MYO9A,ENST00000356056.10
MYO9B,ENST00000682292.1
MYOC,ENST00000037502.11
MYOCD,ENST00000425538.6
MYOD1,ENST00000250003.4
MYOF,ENST00000359263.9
MYOG,ENST00000241651.5
MYOM1,ENST00000356443.9
MYOM2,ENST00000262113.9
MYOM3,ENST00000374434.4
MYORG,ENST00000297625.8
MYOT,ENST00000239926.9
MYOZ1,ENST00000359322.5
MYOZ2,ENST00000307128.6
MYOZ3,ENST00000517768.6
MYPN,ENST00000358913.10
MYPOP,ENST00000322217.6
MYRF,ENST00000278836.10
MYRFL,ENST00000552032.7
MYRIP,ENST00000302541.11
MYSM1,ENST00000472487.6
MYT1,ENST00000328439.6
MYT1L,ENST00000647738.2
MYZAP,ENST00000267853.10
MZB1,ENST00000302125.9
MZF1,ENST00000215057.7
MZT1,ENST00000377818.4
MZT2A,ENST00000309451.7
MZT2B,ENST00000281871.11
N4BP1,ENST00000262384.4
N4BP2,ENST00000261435.11
N4BP2L1,ENST00000380130.7
N4BP3,ENST00000274605.6
N6AMT1,ENST00000303775.10
NAA10,ENST00000464845.6
NAA11,ENST00000286794.5
NAA15,ENST00000296543.10
NAA16,ENST00000379406.8
NAA20,ENST00000334982.9
NAA25,ENST00000261745.9
NAA30,ENST00000556492.6
NAA35,ENST00000361671.10
NAA38,ENST00000575771.6
NAA40,ENST00000377793.9
NAA50,ENST00000240922.8
NAA60,ENST00000407558.9
NAA80,ENST00000443094.3
NAAA,ENST00000286733.9
NAALAD2,ENST00000534061.6
NAALADL1,ENST00000358658.8
NAALADL2,ENST00000454872.6
NAB1,ENST00000337386.10
NAB2,ENST00000300131.8
NABP1,ENST00000425611.9
NABP2,ENST00000267023.9
NACA,ENST00000454682.6
NACA2,ENST00000521764.3
NACAD,ENST00000490531.3
NACC1,ENST00000292431.5
NACC2,ENST00000277554.4
NADK,ENST00000341426.9
NADK2,ENST00000381937.9
NADSYN1,ENST00000319023.7
NAE1,ENST00000290810.8
NAF1,ENST00000274054.3
NAGA,ENST00000396398.8
NAGK,ENST00000244204.11
NAGLU,ENST00000225927.7
NAGPA,ENST00000312251.8
NAGS,ENST00000293404.8
NAIF1,ENST00000373078.5
NAIP,ENST00000517649.6
NALCN,ENST00000251127.11
NAMPT,ENST00000222553.8
NANOG,ENST00000229307.9
NANOGNB,ENST00000382119.1
NANOGP8,ENST00000528386.4
NANOS1,ENST00000425699.3
NANOS2,ENST00000341294.4
NANOS3,ENST00000339133.6
NANP,ENST00000304788.4
NANS,ENST00000210444.6
NAP1L1,ENST00000618691.5
NAP1L2,ENST00000373517.4
NAP1L3,ENST00000373079.4
NAP1L4,ENST00000380542.9
NAP1L5,ENST00000323061.7
NAPA,ENST00000263354.8
NAPB,ENST00000377026.4
NAPEPLD,ENST00000465647.6
NAPG,ENST00000322897.11
